Price,High,Low,Open,Date,Volumefrom,Volumeto
1.54,1.73,1.52,1.71,2017-06-30,224402.15,345579.31
1.76,1.93,1.7,1.83,2017-06-29,252254.69,443968.25
1.84,1.98,1.52,1.62,2017-06-28,222671.9,409716.3
1.63,1.68,1.36,1.47,2017-06-27,235813.49,384375.99
1.39,1.68,1.11,1.52,2017-06-26,389498.2,541402.5
1.58,1.84,1.54,1.83,2017-06-25,169838.57,268344.94
1.86,1.99,1.83,1.86,2017-06-24,211544.29,393472.38
1.95,2.12,1.8,1.85,2017-06-23,296746.86,578656.38
1.85,2.05,1.78,1.94,2017-06-22,392085.81,725358.75
1.9,2.12,1.68,1.77,2017-06-21,382327.21,726421.7
1.82,2.89,1.7,2.57,2017-06-20,805749.49,1466464.07
2.45,3.34,0.8921,0.9737,2017-06-19,2863299.39,7015083.51
0.945,1.01,0.9201,0.9897,2017-06-18,262327.67,247899.65
1.03,1.08,0.9526,1.04,2017-06-17,342401.08,352673.11
0.9783,0.9957,0.8677,0.9048,2017-06-16,198639.22,194328.75
0.881,0.8851,0.7901,0.8595,2017-06-15,236373.41,208244.97
0.8682,0.94,0.8522,0.8932,2017-06-14,174652.83,151633.59
0.9821,1.06,0.9401,0.9599,2017-06-13,190840.98,187424.93
0.94,0.9851,0.8361,0.9264,2017-06-12,266787.62,250780.36
1.04,1.18,0.972,1.16,2017-06-11,337676.75,351183.82
1.13,1.24,1.12,1.15,2017-06-10,403929.71,456440.57
1.11,1.17,1.07,1.08,2017-06-09,390919.98,433921.18
1.07,1.13,1.01,1.1,2017-06-08,320131.01,342540.18
1.06,1.12,1.05,1.08,2017-06-07,598072.11,633956.44
1.15,1.49,0.9487,0.9527,2017-06-06,217234.17,249819.3
0.8978,0.94,0.8485,0.9113,2017-06-05,107796.63,96779.81
0.8504,0.9203,0.8423,0.8741,2017-06-04,126211.51,107330.27
0.8815,0.9731,0.796,0.7988,2017-06-03,182659.19,161014.08
0.7822,0.7941,0.7348,0.7393,2017-06-02,95428.05,74643.82
0.7156,0.7243,0.6698,0.698,2017-06-01,118236.59,84610.1
0.6664,0.6871,0.6376,0.6871,2017-05-31,127839.33,85192.13
0.654,0.6777,0.5951,0.5997,2017-05-30,130611.54,85419.95
0.6231,0.7099,0.5823,0.6096,2017-05-29,114680.15,71457.2
0.5858,0.7241,0.5505,0.5674,2017-05-28,142641.23,83559.23
0.5367,0.6153,0.4692,0.5794,2017-05-27,146337.24,78539.2
0.634,0.7166,0.5724,0.6941,2017-05-26,147914.23,93777.62
0.7134,0.8691,0.6827,0.8101,2017-05-25,210448.13,150133.7
0.8585,1.09,0.7086,0.7717,2017-05-24,279833.91,240237.41
